"user","ecletic","clusters_total","clusters","media_pop","mediana_pop","dp_pop","news","news_total","old","old_total","count_sim.x","tempo_sim.x","count_pop.x","tempo_pop.x","count_sim.y","tempo_sim.y","count_pop.y","tempo_pop.y"
"srushti",1098.39393127,53,19,6.04033722847,6.14704962273,0.446544802312,11,11,61,67,-0.127272727272727,0.220192753025272,0.418181818181818,0.366987921708787,NA,NA,NA,NA
"srututurutu",4393.57052535,191,91,4.92462020601,4.93057150291,0.684160444726,236,249,308,398,0.19776036357998,0.189103793136028,0.00415801844389518,-0.109949262597969,NA,NA,NA,NA
"sseidman",1763.61324384,71,31,5.77605634237,5.8439499598,0.552363574703,41,41,116,132,0.0719951323753079,0.0110227589564569,0.379499765571538,0.197184910221062,NA,NA,NA,NA
"ssksk_fm",197.162274011,10,4,4.42535406921,4.39477920268,0.746008248582,11,11,39,42,0.309090909090909,0.345454545454545,0.527272727272727,0.636363636363636,NA,NA,NA,NA
"Sslaff",2468.1115557,88,41,5.18012138914,5.15307735811,0.711128219077,52,52,114,121,-0.177559615360087,-0.129083626770859,0.258308451808352,0.208732996875647,0.123258890731904,0.162848809737768,0.081921391574178,-0.0112071304460588
"ssplinter",1706.19050421,71,33,5.90281190279,6.09021430376,0.642416513856,59,60,155,160,0.127597444183386,0.113197181845901,0.076090219008441,0.203520321764393,NA,NA,NA,NA
"ssque",3682.60775638,159,73,5.47738217731,5.5394614669,0.637929326376,27,27,201,225,-0.0627675389016006,-0.0228900534499824,0.0399429793010185,0.14306283406239,NA,NA,NA,NA
"sss_sam",764.18319027,31,13,5.82070900864,6.06327967879,0.654019081334,20,20,50,54,-0.0052770632238442,0.0947368421052632,-0.216359592177612,-0.0736842105263158,NA,NA,NA,NA
"sssisko",3223.95956863,122,71,5.72375037356,5.84226965832,0.58283324064,38,38,222,231,-0.0470757978754364,-0.0302178293102232,0.186876652172187,0.102165041953612,NA,NA,NA,NA
"sssoubriquet",1644.51530047,78,35,5.67175375123,5.72743795748,0.542887843589,22,22,73,78,0.134199134199134,0.134199134199134,0.367965367965368,0.437229437229437,NA,NA,NA,NA
"ssssandraa",900.701636331,38,21,5.73751487212,5.79615602685,0.489555455083,30,31,67,69,0.172811518644875,0.155096332421932,-0.131336754170105,-0.229172192683153,NA,NA,NA,NA
"ssssej",2060.48949507,80,33,5.55289568993,5.61161392423,0.611098406799,19,19,68,70,0.087719298245614,0.0938420457437049,0.064327485380117,0.175953835769447,NA,NA,NA,NA
"ssuesbiaes",1948.76135272,78,38,5.78968033342,5.88775583374,0.573140846959,37,37,93,101,0,0.155472805079093,-0.178812973082213,0,NA,NA,NA,NA
"sswadek",963.376038457,48,17,5.78228686707,5.92808892758,0.608838105519,37,38,64,74,-0.139744592408789,-0.243022259358861,0.148760372564194,0.0709443862724624,NA,NA,NA,NA
"st-jude",954.860183606,45,20,5.97705057251,6.10353978796,0.441928960102,12,12,64,68,0.212121212121212,0.0606060606060606,0.242424242424242,0.0909090909090909,NA,NA,NA,NA
"St_Tasha",1112.36845011,31,15,5.28227595004,5.3346688345,0.632415957043,11,11,28,29,0.418181818181818,0.345454545454545,-0.0909090909090909,-0.163636363636364,0.405298368754481,0.522674100306733,-0.0264550264550265,-0.0665793717588616
"stackman315",1735.57771889,79,32,4.30793723754,4.41126606651,0.80492864316,27,27,54,73,0.134285714285714,0.16905513524307,-0.125535077803201,-0.211732994412338,NA,NA,NA,NA
"staerseus",1036.64502859,66,20,5.55951867799,5.78778770429,0.818852375046,19,19,107,115,0.134502923976608,0.216374269005848,0.0175438596491228,0.12280701754386,NA,NA,NA,NA
"stainn",914.926795028,50,14,4.91299041893,4.86733525944,0.8820638035,39,40,89,158,0.0244736055885355,-0.0654845548100806,0.105334257637997,0.0528459650851296,NA,NA,NA,NA
"StakerSen",2337.73999761,80,36,5.01344724284,5.05495759601,0.812425982869,33,34,129,135,0.115859919400632,0.146809751062515,-0.00189934294099397,-0.127743549625825,0.211311213091259,0.200514781719591,0.2291187635466,0.137038558623388
"stakor1",605.737041001,28,11,5.08101588224,5.02157704331,0.572531447175,53,53,135,145,-0.0595930389930597,-0.0656175192676146,0.330548688815324,0.299225220525716,NA,NA,NA,NA
"stalker0",1106.3033594,73,15,4.85758109054,5.03419935371,0.77167724023,13,13,93,101,0.307692307692308,-0.0134376561611694,-0.205128205128205,-0.335941404029235,NA,NA,NA,NA
"STALKER77PL",609.228934464,26,10,5.40255962556,5.42928867757,0.784120995529,18,18,47,48,0.250837377554091,0.364246398192887,0.202614379084967,0.249181667198801,0.363131118155196,0.399077357056648,0.149074137977611,0.133274906526526
"Stalkinghead",860.188053105,34,14,5.89906002925,6.08459220703,0.612675336722,189,192,103,116,0.152808360588435,0.147267201766119,0.109000824263501,0.134167946491674,0.470464947565408,0.468781066443552,0.225333370122458,0.216263417713383
"standard13",2683.1020359,119,50,5.28939168359,5.45946335642,0.815740943264,22,23,114,148,0.0607376700131786,0.167043053260266,-0.142857142857143,-0.206158197754061,NA,NA,NA,NA
"standingsummer",644.853307826,32,12,5.44526659134,5.4578910278,0.688995740339,14,14,63,69,-0.010989010989011,0.0777825793197632,-0.032967032967033,-0.188900549776568,NA,NA,NA,NA
"standsforgotten",1424.75587828,50,25,5.49663336324,5.54580568885,0.669591020194,32,32,80,91,0.0201612903225806,0.0689667941585722,0.165322580645161,0.105478626360169,NA,NA,NA,NA
"Stankee",1525.06087993,66,28,5.64883239476,5.89019570853,0.844718397854,13,13,72,78,0.41025641025641,0.363667033426292,0.256410256410256,0.207809733386452,0.305164319248826,0.239561427426453,0.0203442879499218,0.0427368176587289
"starkraftdany",1420.13369359,48,25,5.94910410597,6.04816396823,0.467447592191,74,75,177,193,0.114264532624637,0.125908778716865,-0.0248240157076603,0.143230841753265,NA,NA,NA,NA
"starless56",1032.77014651,39,15,5.74158510899,5.81298350624,0.467421142941,17,17,33,34,-0.0588235294117647,-0.0811813645078421,-0.132352941176471,-0.199263349246521,NA,NA,NA,NA
"StarlightRayne",1124.79659266,33,18,5.12710811068,5.22197207174,0.860214460342,14,14,56,57,0.0989010989010989,0.0883991392175728,-0.230769230769231,-0.287297202457111,0.240987346259834,0.215249795310599,0.19032154300305,0.212632776522628
"starryeyedjess",1946.79238958,81,38,5.70900328432,5.77646291029,0.542386575711,11,11,65,68,0.127272727272727,0.127272727272727,0.163636363636364,0.236363636363636,NA,NA,NA,NA
"STaRS_972",1982.0395795,77,37,5.67875001999,5.82999233724,0.668605609411,10,10,146,151,0.2,0.204598301841142,-0.155555555555556,0.0681994339470473,0.22725343421274,0.238411864717703,0.221770614252532,0.300482469624303
"starsaregone",3235.21007463,129,69,5.5475531537,5.61855332328,0.606339162836,39,40,214,238,0.00945945945945946,-0.0230824059235683,0.243079056087685,0.0474905230728971,NA,NA,NA,NA
"starshiptroopa",617.772888211,17,11,5.78099217575,5.94670478155,0.576961030875,21,21,101,104,-0.196647774881893,-0.0924598840583491,-0.285714285714286,-0.0289885517826224,NA,NA,NA,NA
"starswithyouu",2038.01957268,87,41,5.75392991777,5.81769557228,0.473127773081,18,18,112,115,0.288526140967032,0.243426320744348,-0.0918037721258739,-0.00657908974984724,NA,NA,NA,NA
"StasyFish",1019.48845058,54,22,5.77586987168,5.95377080257,0.657450132746,18,18,54,57,0.320261437908497,0.375008115741293,-0.0326797385620915,0.0197372692495417,0.260048949824262,0.345051131038886,0.204124444485711,0.229799836761132
"stavik",1376.91073297,56,22,5.25198413602,5.42751066422,0.915812536849,17,17,77,81,0.0369006202308373,-0.0224758514325958,-0.184503101154187,-0.187298761938298,NA,NA,NA,NA
"stavstav12",481.087707846,21,8,5.34049978107,5.36091164357,0.826015629079,36,36,109,116,-0.212121212121212,-0.242424242424242,-0.0909090909090909,-0.242424242424242,NA,NA,NA,NA
"StayFly27000",931.342119267,40,16,5.34783449742,5.44827056215,0.768908024825,39,40,109,139,0.0757268597705877,0.192542771131682,-0.0324105408116914,0.0649969871886496,-0.0480408970141603,0.0642077438904127,0.300000156185045,0.381181895048066
"SteamingTrain",2908.50087574,142,57,5.41339246664,5.56205183311,0.724621982921,23,23,99,105,-0.33596837944664,-0.297621390956181,0.264822134387352,0.162699693722712,0.146175380709842,0.224592740921358,0.118897826084816,0.073883021506772
"SteelMe",2078.56473732,89,30,5.00512245698,5.01060097445,0.92207821657,18,18,62,89,0.158423606876268,0.203283192872215,0.198029508595335,0.348485473495226,0.282764346256394,0.225378156196709,0.265819666330917,0.232855156639254
"Steelreaper",2031.23560193,60,37,4.69958078477,4.68579260358,0.777391674783,28,33,240,250,0.275863039434333,0.213340160327697,0.249337747181032,0.384012288589855,0.07356672726528,0.0627128504996789,0.214436581373671,0.248116135927894
"Steerow",2175.03929597,100,39,5.5933330147,5.77725455542,0.726594011485,55,55,83,93,0.110474913642551,0.116256295030638,0.15897609524172,0.200068972843423,0.21650248537154,0.276067065081211,0.146764763013976,0.273372398833794
"Stephan88",3980.81478524,148,77,5.83308153039,5.90629004385,0.471959463508,36,36,765,822,-0.1265061072191,-0.23654842200944,0.100884617149409,0.0699650262281441,0.212890215053902,0.213148516543913,0.254378066012131,0.262584624605825
"Stephangrim",2175.31889522,92,43,5.76524206595,6.02670545342,0.70248999285,35,35,44,45,0.171572810891555,0.0505477604299919,-0.0874684918270675,-0.128054326422646,0.0729772709127172,0.107162542617297,0.00105764160743068,-0.0774541149610168
"StephAttack",1746.82138365,73,33,5.57116251423,5.65987670821,0.552588499662,21,21,54,59,-0.333333333333333,-0.371428571428571,0.123809523809524,0.238095238095238,0.178310034615405,0.292364855374902,0.0940690733797806,0.150094852759378
"Stephen_lulz",1287.22224614,62,24,5.88942492835,6.108452715,0.656338604944,24,24,65,71,-0.0255012914909652,0.0108893101296094,0.0910760410391613,0.134301491598516,0.300842576428936,0.194887748823387,0.133333429873305,0.170767977929404
"Stephileinchen",1004.79113285,48,19,5.69265300888,5.74650847763,0.612593809718,28,28,104,114,-0.0132803178814933,-0.0797883627903911,-0.119522860933439,-0.1223421562786,0.326389573201136,0.347608197648277,0.119932766826359,0.157767535280791
"SteveEarp",1204.02751557,57,23,5.4663305255,5.68108196686,0.832788310119,19,19,95,104,0.0532553701872545,0.0177517900624182,0.0234605114359262,-0.0703815343077787,0.219556092282123,0.160075449677089,-0.00852114113703747,0.0322369377493209
"SteveNault",2857.658223,115,52,5.62413127144,5.70670754345,0.595346017107,10,10,173,190,-0.244444444444444,-0.224733287487747,0.244444444444444,0.224733287487747,0.149697385732241,0.243268699559236,0.123793845667851,0.169846304618709
"StevenPerDiem",881.875667248,41,14,5.54448551707,5.65813450885,0.654031749863,28,28,46,49,0.0132803178814933,0.139803132009906,0.0185924450340906,0.134426088471063,0.111111111111111,0.189463531071174,-0.0782608695652174,-0.0212663147120706
"Steves911",2246.29135944,82,45,5.88301788951,5.99246355267,0.497700229877,16,16,74,77,-0.0339031751810405,0.0251048222626717,-0.186467463495723,-0.00836827408755723,0.1063356871801,0.107546910546609,-0.059270244378778,-0.0418984517173599
"SteveSzyk",3593.88686628,152,61,5.27177624614,5.35614831854,0.74802184586,24,25,98,113,-0.148820571771329,-0.0697305225764405,0.0326679303888282,-0.0550504125603477,0.182029034056148,0.266625966773595,0.0859581549709589,0.13827395743207
"StevieXKnucks",728.164799066,38,12,4.91866709762,5.01971433213,0.806889966688,20,20,99,122,0.0421052631578947,-0.0319166997285429,-0.242105263157895,-0.276611397647372,0.0726147533475638,0.0861021895582044,0.120037140840972,0.04966409905342
"Stevo71",830.657725696,44,18,4.99556852736,5.05528403918,0.645215465567,27,27,106,118,0.0942860991277206,0.0890837700192668,0.197143661812507,0.117820470025482,0.0400934973818963,-0.00866356272925049,0.0803667862318728,0.0877185726336612
"Stewartiee",1248.06038882,56,26,5.83582047907,5.9310188911,0.520835301558,14,14,45,51,0.0441995696087864,-0.156446554693686,0.0220997848043932,0.201145570320453,0.294385771408306,0.237157037094538,0.257966913089753,0.0763381020690574
"StianPoet",1103.70396478,45,19,5.5499143777,5.79482718253,0.756782003163,19,19,52,62,0.105572301461668,0.164223580051484,-0.0117302557179631,0.105572301461668,0.302755951041194,0.239214431174453,0.0747452347957062,0.230130338851373
"Stillblade",1452.35243314,70,27,5.49264189829,5.56275563976,0.686921401678,25,25,132,151,-0.106666666666667,-0.0166945140823544,-0.0933333333333333,-0.217028683070608,0.0864928373365233,0.126023589018658,0.201701120908116,0.209831308265244
"StilloutofFunk",1255.79490445,62,23,5.40647709219,5.52322474012,0.802459712977,35,36,91,107,0.153457871106174,0.264903727959786,0.193930276672638,0.192657256698026,0.315853828839627,0.343078794383604,0.0647605257130001,0.157115236178395
"STILLxSTANDING",1338.18922527,64,27,5.7987834761,5.92470443579,0.587829166376,22,22,72,90,0.208243440045184,0.0478260869565217,-0.376623376623377,0.0433840500094133,0.109589049489628,0.158917698177035,-0.0461839565706288,-0.0663138049183184
"Stinnicus",2439.08450462,92,38,4.62923265662,4.62516834832,0.85136549734,17,17,113,144,-0.0811813645078421,0.095941612600177,0.184503101154187,0.243544093523526,0.110926500474275,0.0504924743488038,0.0722586876400293,0.0507698742119932
"Stodd1",1648.55553522,79,33,5.73372010991,5.79159546339,0.522067776231,21,22,92,98,0.257142857142857,0.0761904761904762,-0.0666666666666667,0.0571428571428571,0.0437432849708277,-0.0165568517953885,0.00310744647333749,0.00695867684154011
"StompClapSing",2594.02605537,107,52,5.25935029359,5.35973726041,0.736214765068,30,31,116,122,0.165707819728425,0.235295526252263,0.225546754630357,0.156863684168176,0.183128264003718,0.167719036694602,-0.0192105764126878,-0.0561984898592403
"StoneConway",666.19185924,34,11,5.70132561835,5.9514302944,0.836613973981,44,44,49,52,-0.0264970890413125,0.0403397254901804,0.336508124917118,0.236354830779691,0.104814894861234,0.195210058461906,0.196847485471097,0.327062466370387
"Stonefree13",2625.93368635,116,49,5.60425301536,5.65128409844,0.570381258198,11,13,124,134,-0.345454545454545,-0.166695251979743,-0.0181818181818182,0.0926084733220795,0.191788024821734,0.177938293945263,0.0658533436802396,0.117571080147537
"Stonegarden",4167.35438684,144,69,5.58359957673,5.66364722405,0.655801394041,33,33,80,83,-0.166666666666667,-0.0360875158788854,-0.306818181818182,-0.199431008804366,0.178825765809439,0.257615042952208,-0.0382971994034374,-0.0196701141170405
"StonesLovinMoFo",580.171281084,32,10,5.87186641993,5.93451158088,0.463574032345,17,18,43,46,-0.014815221273649,-0.0895622151039798,-0.014815221273649,0.0597081434026532,0.376666666666667,0.401588640921185,0.357182968093317,0.33484742334127
"Storba",1977.18551071,67,28,4.94308320937,4.94112962129,0.687269455239,17,17,109,111,0.0811813645078421,-0.00738012404616746,-0.140222356877182,-0.095941612600177,0.00408928985416133,0.053166993477354,0.141084499051127,0.170377309652741
"Stormy-Weather",1795.64007529,88,45,5.49192339773,5.61210964759,0.636187295628,29,29,104,112,0.198020408601828,0.124071006800987,0.131026858874271,0.1016128549493,0.0924801595504077,0.0618561047586553,0.0287689191452637,-0.0118077902766918
"StormyViolet",1442.67176629,67,26,5.84058467937,6.07396124773,0.638082329985,16,16,66,71,-0.276153044889389,-0.209206852188931,-0.00836827408755723,0.00836827408755723,0.384794776119403,0.410240575847172,0.218232694204005,0.273586382811537
"Str4ngY",1640.53178847,67,29,5.68085532319,5.72751604444,0.586212035351,10,10,47,49,0.333333333333333,0.0666666666666667,-0.2,-0.377777777777778,0.228492136910268,0.22809518861055,0.128584643848289,0.0778861619645781
"Stradapult",542.900618297,22,8,5.63379382599,5.58963465156,0.546332325404,101,101,95,106,0.171507882274356,0.112239608299664,0.221737891434871,0.260941240907819,0.087375378614751,0.138683638310869,0.0831093210817293,0.155524036129847
"StrangePursuit",3477.96108827,155,59,5.2863640262,5.41602565208,0.797547806525,27,27,70,91,0.194565454324851,-0.0144949458412653,0.14306283406239,0.00869696750475916,0.363900916170406,0.24425525743309,0.210745026014754,0.0996924772839977
"Strawhair",2914.47504473,140,57,5.58837631271,5.72844418326,0.700552928698,11,11,258,276,0.454545454545455,0.55048188256318,0.0909090909090909,0.256891545196151,0.0587028145458166,0.074374900541705,0.126128052435459,0.117247346267743
"Streifhorn",989.566821641,50,14,4.93502309816,5.05495759601,0.897092899412,35,37,84,90,-0.0136646565679774,0.0773874722917967,0.0589226424212441,-0.106783495597993,0.0521832566667909,0.18630466731532,0.0689259501319647,0.00289278330240635
"StrEla_Bear",1170.58234325,42,19,5.35086113183,5.37691107439,0.766560465852,20,22,58,76,0.205805465729924,0.359793395984352,-0.0052770632238442,0.158732380581332,0.28164769302513,0.324326851630426,0.0308903921382401,0.0121470730947725
"Striding_Edge",1742.29157964,58,26,5.73145090391,5.84836720229,0.642684505751,20,20,79,81,0.111409362973568,0.0159156232819383,0.368421052631579,0.263157894736842,0.0932727125147755,0.00358659889667314,0.181316120508483,0.177996833808185
"Strifeman",531.773277541,14,7,5.59850324496,5.53407435832,0.531343202513,35,35,62,65,-0.0344623781629063,0.0345790024494154,0.232127920617987,0.192406776047575,0.220273102526637,0.270616579930597,0.355214598246457,0.296869381342546
"stRoba",3790.95085202,177,82,5.22100236618,5.30087603908,0.759885956671,30,30,86,93,-0.236781609195402,-0.135945061333968,-0.167816091954023,-0.200461361628055,NA,NA,NA,NA
"StuartPHarry1",3528.42909868,160,67,5.48288030425,5.65375777011,0.772349893362,66,67,229,281,0.116246612612368,-0.118117488128109,0.0583567332391406,0.0665582671198072,0.237837900930179,0.230923261662381,0.167599527906809,0.157006421329984
"StuartTheMan",1939.94701413,70,32,5.37251623048,5.44166843317,0.718575218533,28,28,181,205,0.0317460317460317,0.0980133310059857,0.037037037037037,0.0768212594371239,0.260901765944556,0.270552300300285,0.0660029902353501,0.109838186966849
"Stultiloquent",718.516128563,29,10,5.67482015614,5.81934073303,0.542608663476,28,28,49,53,0.214569724634725,0.311591459831472,-0.0556291878682621,-0.247675262942965,0.334472937797248,0.318500621701005,0.0819117398687137,-0.0205484272065165
"Stupupu-pupu",1772.21242614,91,35,5.5051220258,5.67340931105,0.759364217084,23,23,56,65,0.0871288836956555,0.0677312338632396,0.00792080760869596,-0.0119525706817482,0.202276690166996,0.205011921410192,0.0721952173907927,0.126912141825357
"Sturmkaiser",1295.63052526,61,21,4.50320103257,4.34408333868,0.876829737255,41,42,88,96,0.111043339765305,0.00490806782554874,0.264795656363421,0.272397764317955,-0.0774869348901662,-0.0249475486686264,0.0860018481907651,0.044841021664162
"Stwl3",425.859742297,42,6,5.55885090111,5.71678186994,0.756710006873,23,23,39,45,-0.0158416152173919,0.102970498913047,0.300990689130446,0.134653729347831,0.419202259444325,0.302168299080168,0.199865001672097,0.182679965356761
"Subetai",1480.89102581,58,25,4.80972842582,4.88316957575,0.691732629256,25,25,89,94,-0.26,-0.234115021731728,0.06,0.120402011176317,0.100447285165285,0.187925441840388,0.0855792628930602,0.0433058324695057
"Subodai",1372.08735182,60,22,6.01986589168,6.14727308972,0.532443562489,12,12,46,47,0.363636363636364,0.454545454545455,0.121212121212121,0.212121212121212,0.233929461832776,0.119070891127174,0.297728405968988,0.295257087754376
"Subwaycoffee",4126.47097816,189,83,5.38982951914,5.45812545704,0.732651433473,39,39,122,142,0.181945011953916,0.24148778001987,0.203669789500652,0.091410628595092,0.255169188569359,0.214367098164342,0.195634535186963,0.157800561444119
"SubZeroPL",3514.44208182,184,67,4.55106737853,4.49330816377,1.05593515736,14,15,83,100,0.318681318681319,0.0769230769230769,-0.032967032967033,0.032967032967033,0.24393828330984,0.315715733456076,0.146362969985904,0.182223206307202
"SuckCocker69",558.985274172,37,10,5.45596663955,5.54926112019,0.730114134634,14,15,26,37,0.164835164835165,-0.0337163794058988,-0.0989010989010989,0.056193965676498,0.221880078490092,0.290574993835538,0.0986133682178185,0.0927367001602779
"SuckerForMayhem",1017.34987595,51,19,5.63073328489,5.80342433747,0.701773873788,10,10,39,42,0.288888888888889,0.0666666666666667,-0.0222222222222222,0.0222222222222222,0.168690958164642,0.0460395325919601,-0.0121457489878543,0.0514559481910143
"SucodeCogumelo",1088.36048497,51,18,5.61906646496,5.92099308174,0.898324511638,27,27,58,61,0.192535890041641,0.114450267249912,0.186788550040398,0.120172780612408,0.23653962492438,0.215954702083624,0.240169388989716,0.268123534609443
"SUGAR_BERRY",1008.13272369,57,17,5.60577273386,5.83057679555,0.808845128767,11,12,83,99,0.2,0.127272727272727,0.0181818181818182,0.0909090909090909,0.188418577307466,0.176592748550332,0.0717119772621698,0.0872517075204925
"Suhl",673.107792505,35,11,5.10836052536,5.18036676433,0.886041026886,24,25,131,137,0.0548468983237484,0.0330280233220464,0.195652173913043,0.0945460796455682,0.0405422694525324,0.0496093829922377,-0.0132769371965446,0.0411950537541496
"SuicideEmoPig",1270.59350155,57,20,5.21023582338,5.17587279427,0.646187651033,46,46,118,128,0.178743961352657,0.0658597572239204,0.165217391304348,0.0929784807867111,0.14631678071811,0.13748100739002,0.0616299621458836,0.084177989694313
"SuitcaseLife",887.611223112,35,16,4.90240166039,4.93917990534,0.952290644644,57,58,111,134,0.163996302812304,0.134568758695755,0.0338983651965968,-0.0443913006445152,0.334590276333759,0.315352622068408,0.0398360789559546,0.112696548325387
"Sumami",1051.36746308,44,21,5.69053044631,5.9672787727,0.794921893624,62,62,101,109,0.199099821645982,0.132306972575368,-0.104789659905432,-0.163039177231058,0.0297206284480965,0.0225080810215037,0.147994074616316,0.135433448000368
"Sumguy_hhh",1223.18526766,43,23,6.01368976072,6.14015833909,0.457973382231,15,15,94,100,0.352380952380952,0.210528725646512,-0.276190476190476,-0.497613351528119,0.177635373027632,0.265887678784428,0.18404489679667,0.222758357290492
"SummerBoi",1167.22908022,47,25,5.98514757864,6.05392226203,0.397455311284,10,10,44,46,0.422222222222222,0.555555555555556,0.422222222222222,0.288888888888889,0.176626148440924,0.252656205636871,0.102591235920776,0.127389683514389
"SumOfAllTheRest",1664.81690493,74,32,5.51194005799,5.61379805857,0.654925246192,31,32,141,150,-0.0969829838526876,-0.162341084980526,0.122845112880071,0.0671009817919508,0.217735609272103,0.234460428476772,0.0288149641347983,0.0265503969529446
"Sumoquan",1271.03823714,60,22,5.37832375743,5.41364002373,0.621716006906,46,46,53,65,-0.0570048309178744,-0.151984795991597,-0.118840579710145,-0.0261375126864529,0.128493656377526,-0.0436364674984925,-0.0878402961676871,-0.0247273315824791
"SunglassesBoy",552.981282485,36,12,5.94964089321,5.98350986908,0.402849005305,18,18,66,72,0.372549019607843,0.249181667198801,-0.0980392156862745,-0.0393444737682317,0.262188074461149,0.183824963451223,0.0699790234326911,0.0581487129284482
"Sungrief",2562.95175418,97,41,4.93802288241,5.00840000956,0.68143542825,19,19,84,95,-0.00584795321637427,0.0411771830024085,0.298245614035088,0.323535009304638,0.153138507157322,0.28769443179141,0.155441341851418,0.0945528793863552
"SunlessDawn",1878.4228272,63,26,5.05263771048,5.09679157542,0.930405238046,32,34,117,125,0.0827447444481491,0.0969698948474519,-0.276488536326742,-0.294950096827666,0.335643801610551,0.316689685461664,0.0713759226623492,0.0840197124694211
"SunnyBoy1991",705.895984053,42,11,5.69948434096,5.78377641523,0.657600607604,15,15,66,70,0.180952380952381,0,0.0666666666666667,0,0.256829668256138,0.237773938879201,0.291384932712419,0.237773938879201
"SunSearcher",3516.22062301,163,66,5.47909988522,5.62260177089,0.780113369119,66,67,223,232,0.148355529677305,0.228105546641486,0.0942384182226907,0.149416158888365,0.159995200300489,0.256019508809276,0.0711614517166127,0.107435311101584
"Sup3rnova",2062.71345854,76,31,5.2156358917,5.4199673075,0.872424615341,57,57,58,78,0.144782207046702,0.170711108481069,0.0620495173057293,0.106458218942069,0.0895612749014708,0.0261881637770125,0.0931921373974764,0.241783744638929
"SUPER-jcd",3373.52910544,165,58,4.95010948527,5.0526048568,0.992138582456,48,48,346,374,0.138420640116345,-0.0231525001864889,0.0408163425984095,0.245772694287344,0.179679801177262,0.17670306500643,0.0393981380608805,0.135882258333696
"Superautopilot",1285.16280303,61,23,5.81833546427,5.95138512341,0.507030384691,36,36,51,55,-0.178060638382714,-0.104255865953217,0.00953896277050255,-0.0208511731906434,0.301101001123852,0.306785768949059,-0.183890335243636,-0.0157668605246933
"SuperEgoYDG",1001.82909294,32,18,5.49057227492,5.5711887062,0.625935757045,13,13,77,83,0.153846153846154,0.0512820512820513,-0.230769230769231,-0.128205128205128,0.23044002354643,0.280118351784748,0.0978112403906844,0.046687728911607
"Supergoomba",736.535654411,19,12,5.00576807943,5.12684544065,0.798365902988,24,26,103,115,0.156650790587357,0.161172161172161,0.159420289855072,0.127506457454826,0.27561538171934,0.323449087977904,0.136900230965947,0.173896691358663
"SuperJazzman",1511.39461091,70,30,5.55479886129,5.67676126286,0.70169530858,18,18,48,52,0.333333333333333,0.0457516339869281,0.26797385620915,0.0849673202614379,0.33644033496004,0.162739397292523,-0.0496894605545855,-0.0675557957543675
"Superjorn",3659.62985381,175,83,5.45915180719,5.59563857253,0.72330862903,55,55,109,123,0.0586253502375194,-0.0364743326208039,0.250000056759996,0.120230207527835,0.140500184643174,0.0846569835648852,0.187446977574792,0.0969459005339815
"Supersnopp",2145.45185261,78,32,5.52502500007,5.61810669635,0.7101583827,10,10,77,81,0.2,0.244444444444444,-0.0222222222222222,-0.155555555555556,0.339377371896313,0.367420488561765,-0.00136798937609349,-0.0103560591029502
"Supertaj",2399.12582431,111,39,5.44308583769,5.56337330908,0.703096217873,29,29,89,98,0.135635121605645,0.172413793103448,0.165228239046877,0.251231527093596,0.16832976593052,0.207555638829673,-0.0306984375557179,0.0411001265009254
"Supertehteh",480.993009684,28,9,5.66731683206,5.84793400958,0.73144974962,27,27,35,51,-0.0798859586020371,0.0542857142857143,0.111111111111111,0.0399429793010185,0.312868066919895,0.244935577454959,-0.0538267642012723,0.0489871154909919
"SurenaSO2",1050.90761541,46,20,5.7438356032,5.87553663465,0.632723825434,12,12,131,140,-0.0606060606060606,0.158910431540932,0.0606060606060606,0.286038776773678,0.180889178822253,0.17906397542472,0.0331238626155035,0.0828082415995741
"Sushichoc",2352.91533046,100,37,5.2931967494,5.36395213799,0.721839965288,53,53,100,109,-0.166485189558853,-0.0139046270453552,0.0167212199120245,0.166123702068191,0.275422850043385,0.279734283013916,0.296064386196527,0.310250750251798
"SuspBL",2151.88687969,96,32,5.20719410306,5.45045850481,0.911001226988,12,12,45,52,0.0909090909090909,0.212121212121212,0.151515151515152,0.0909090909090909,0.379362719243319,0.406882799506478,0.0262891944295241,0.136570718694575
"Suucharek",144.356950768,16,3,4.86427278267,4.57598409113,0.908725294083,11,11,58,74,-0.0181818181818182,0.110096376512636,0.0909090909090909,-0.0733975843417574,0.280786699691098,0.310209383423282,-0.0096822999893482,-0.156316447115638
"Suusa",1650.47527557,73,33,5.83872413228,5.95391183723,0.510669759177,19,19,96,101,-0.0175438596491228,0.134502923976608,-0.12280701754386,0.0292397660818713,0.187527611158581,0.135183800447822,0.0342556292046119,0.104800470705478
"Suy87",1911.89939393,78,28,5.06011631672,5.07301411266,0.847872967206,48,50,43,62,0.151932849265859,0.126788948738928,0.279876301279215,0.196433582553269,0.118625350063044,0.141111895068261,0.0365853883372006,-0.0855560308681585
"SuzieInChains",301.056907437,16,6,6.07941503714,6.19490572427,0.459009089099,29,29,44,50,0.145499494086056,0.140914817171829,0.266009852216749,0.26172919289618,0.382577132934435,0.44066298337343,0.124735729386892,0.142932948913137
"Svanepik",800.220318642,51,15,5.73919348741,6.00331801036,0.747327819048,18,18,41,46,0.262296491788211,0.209837193430569,0.0326797385620915,0.26797385620915,0.318876528143128,0.217871725865252,-0.0598657083487098,-0.0856798921942003
