"","user","fam_novid","fam_conhec","pop_novid","pop_conhec"
"1726","cacaique",0.0474651892277705,0.313987042752213,-0.0752688172043011,0.121485227792762
"1727","Caco",0.0158311896715326,0.0918604651162791,0.147368421052632,0.141778059959679
"1728","cactuscrimson",0.186172471597489,0.153762113779061,0.0270517494319221,0.0979481080656652
"1729","cadisha",0.0996047556812347,0.0598193441322307,-0.19522532113522,-0.0440774114658542
"1730","cadusilva",0.0552447552447552,-0.111406227463865,0.0195735768684928,0.0530505845066025
"1731","caesurae",0.288888888888889,0.0512820512820513,0.377777777777778,0.0769230769230769
"1732","cafecaligula",0.127331847955341,0.118852210739315,-0.0321545070594296,0.0384592118743599
"1733","caffeinedreamer",-0.245364015706257,0.370055329094721,0.045649119201164,0.0816326530612245
"1734","caffsouza",0.235294117647059,0.269739748293487,0.0441176470588235,0.183059630512317
"1735","Cageman85",0.0259909031838856,0.244751142794809,0.0448197490348479,-0.00440315790021376
"1736","cah_ekstein",0.157894736842105,0.290591161722349,-0.0760233918128655,0.032856856758621
"1737","caiocoletti",0.0777417945337618,0.202855760679407,-0.00647548566142461,0.132939454814174
"1738","CaioMatos72",0.111333988148256,0.156518917471427,0.288537549407115,-0.143831176412084
"1739","caitanyaFT",0.237677299285737,0.286597279342919,0.248480812889634,0.240106139572712
"1740","caitlineff",0.1886128192218,0.309787913073484,0.258794333350842,0.246436601606514
"1741","CaitlinJoelle",0.0989010989010989,0.254365580053678,0.0769230769230769,0.178174953890954
"1742","caitlinmolloy",-0.114449330281138,0.0289995200619144,-0.00857146355706551,-0.0289995200619144
"1743","Cajazz",0.128571953355983,0.242081602855235,-0.254286752192943,0.0203620039784777
"1744","cake_w",0.178412203012729,0.291674652325109,0.197860962566845,-0.0175254825123052
"1745","Cakelab",-0.235302425908485,0.343714364473958,0.100843896817922,0.0922830705416422
"1746","cal_cool_us",-0.0619525088482065,0.209915586468951,0.0748259082114151,0.154738795185568
"1747","Cal_Huckaby",0.111111111111111,0.21398263592225,0.0526315789473684,-0.0414104048464921
"1748","cal1fax",-0.0512820512820513,0.0242232757812827,0.0769230769230769,0.205686218356605
"1749","calargo",-0.161716759644877,0.15823177092473,0,0.17917421119418
"1750","calbunga01",0.0525572216517192,0.289003475048153,0.0367335420146424,0.0603036696553934
"1751","Caleb_Hoskins",0.0588235294117647,0.174591151856622,0.0588235294117647,0.154386892773843
"1752","caleidoscopio_",0.160536014901756,0.0767172623694294,0.013378001241813,0.0124888566647908
"1753","caligula_16",0.168831168831169,0.404270437745057,0.0735930735930736,0.100052962986227
"1754","CallieBarr",-0.170599192030547,0.0337178482334688,0.0907442510800785,-0.0780834380143487
"1755","callmeafterten",-0.0191389750587738,0.148175930547462,0.153111800470191,0.213366687467489
"1756","CallmeDrew",-0.163398692810458,0.114945115731627,-0.398692810457516,0.128388988916612
"1757","callmemc",0.178878244160739,0.138050139034911,-0.0151591732339609,0.0877582775925746
"1758","callumshell1",-0.010989010989011,0.0051063829787234,-0.406593406593407,0.0501914124519277
"1759","callumzzz",0.0582443283575329,0.168331529380401,0.0153956358841551,0.198586481071583
"1760","Callypsox3",0.018954920520111,0.100520165557067,0.0814549287215579,0.15566936473363
"1761","Calmcloud",0.28,0.291371599362062,0.0466666666666667,-0.107211870262504
"1762","CalumDarroch",0.16358895993917,0.24611455994874,-0.16358895993917,0.206994951719925
"1763","calvinshobbies",-0.212121212121212,0.23461366514017,0.121212121212121,0.133729345877176
"1764","CALZE",0.404519917477945,0.178947368421053,-0.0898933149950989,0
"1765","cam_thislonging",0.0202455699188612,0.0363048358730279,0.0119048556382472,0.170090732659946
"1766","cam15",0.316416936178565,0.244151935653257,-0.262405475481202,0.167959624314032
"1767","cam18",0.032967032967033,0.188283053899583,-0.0769230769230769,0.126146806660523
"1768","camdenyards1",-0.0469718928039841,0.20631919105663,0.12113803933659,0.130684777629838
"1769","camdestro",0.0145772870096658,0.0653359306538865,0.0281282427358941,0.222995900630126
"1770","camecoT_F",-0.0666666666666667,0.184883845919354,-0.0666666666666667,-0.029069787094238
"1771","camejis",-0.163636363636364,0.247767329271281,-0.163636363636364,0.235313415895211
"1772","camiascosta",-0.322587358807818,-0.128271184031716,-0.0387104830569382,-0.124895626557198
"1773","camilaorcruz",-0.0217391304347826,0.416666988956918,-0.0942028985507246,-0.037728055716497
"1774","camillenunes",0.39330888211519,0.166410541880746,-0.158997207663587,0.0961580703743627
"1775","camisfm",0.117647058823529,0.104198848361045,0.0147058823529412,0.100681587656875
"1776","Camomilli",-0.294117647058824,0.156513586161584,-0.0441176470588235,-0.0505659278368195
"1777","camson",0.146710584885836,0.0709716569543247,0.151025602088361,0.0949927151043266
"1778","Camsouane",-0.0449466574975495,0.181309882815261,0.359573259980396,0.203619422284702
"1779","candacemd",-0.236363636363636,0.122323515096509,0.0545454545454545,0.0681859369865697
"1780","CandyCanyon",-0.0767496312076214,0.152158150672925,-0.173062893899538,0.101649365986723
"1781","cankerblossome",0.0768683468720904,0.233966954520636,0.133807863073639,0.121970060944985
"1782","CannabisFunClub",0.0712760004360723,0.429192896916334,-0.0684249604186294,0.0154664106996877
"1783","Cannibal_Cow",-0.0664767631200586,0.0284739261097461,0.0701422116045135,0.272947973275041
"1784","Cannibalize",0.181286549707602,0.132498739707612,-0.204678362573099,0.168645544838329
"1785","cansoysal",-0.386514023768299,0.0942761051820237,0.193257011884149,0.145262162066179
"1786","cantstopmenow",0.22542549803534,0.0910273851568024,0.311758667495684,0.0572172135271329
"1787","canvasxx",0.0512820512820513,0.452307692307692,-0.128205128205128,0.156923076923077
"1788","Capa212",0.125624585891438,0.166079135341274,-0.0128205258282525,-0.191072885523258
"1789","Capace86",-0.0256410256410256,0.266949751665405,-0.256410256410256,-0.0720340599732045
"1790","CapnEyepatch",-0.363636363636364,0.277257419235789,-0.303030303030303,0.131385047313536
"1791","capnijodu",0.0765818372496404,0.218771150478917,0.175921681839785,0.229574664082814
"1792","CapnJack",0.190556492411467,0.232720573652849,0.230640057477441,0.0488812962418414
"1793","cappyno9",0.0130053764620536,0.109179603456006,0.066157784611316,0.0335146679716839
"1794","Captain_Waffles",0.162093873378636,0.17062623850933,0.0313739713769141,0.0287887892135083
"1795","Captain_Winky",0.0470984186761133,0.185413166340219,-0.14129525602834,0.0131781398885353
"1796","CaptainDoml",-0.0909090909090909,0.238032498902064,-0.0181818181818182,0.176948412606704
"1797","captainDread",0.266666666666667,0.14893362041728,-0.233333333333333,0.164479032152689
"1798","CaptainGraphite",0.190317460538841,0.267464145448154,0.163606238007074,0.247250232659012
"1799","CaptainSzechwan",0.0920510149631295,0.116388372385714,0.376572333940075,0.0413339844298996
"1800","captinbumhole",0.129032268821507,0.213809253304946,0.274397736228014,0.110471443431104
"1801","captSCHINDLER",-0.0606060606060606,0.234851549210723,0.181818181818182,0.229760516569962
"1802","captzoden",0.0217391304347826,0.180473076900497,0.0289855072463768,0.0902365384502486
"1803","caqtain",0.156695156695157,0.235165647699731,-0.105413105413105,0.135868206657008
"1804","caravancollect",0.123809523809524,0.13375363258411,0.161904761904762,-0.232411976497731
"1805","CarcassFTW",-0.0303030303030303,0.0642936798912635,0.0303030303030303,0.226477478385421
"1806","cardinalclaudia",0.0806451612903226,0.170461735211475,0.197928784675619,0.142123163420031
"1807","caris_hilton",-0.102272727272727,0.107743712904272,-0.0757575757575757,0.137206955827426
"1808","Carl-August",-0.134502923976608,0.158276365526186,0.0175438596491228,0.0907208031443896
"1809","CarlKranz",0.0527383367139959,0.273532107146974,-0.111223969743023,0.0441392160797805
"1810","carlos41186",0.0517857968524205,0.158498640851175,-0.180357430417051,0.182756964373382
"1811","carloshcb",0.0713648812050917,0.249839073044155,0.0856378574461101,0.281666878373049
"1812","CarlosHenriqueM",-0.231527093596059,0.176631951972249,-0.0788177339901478,0.129676377162235
"1813","CarlosMoota",0.281623713763634,0.377696833847016,0.0952380952380952,0.215996640303675
"1814","CarlosPuebla",-0.167294697087367,0.139075585097103,0.281415314427945,0.404456096861341
"1815","carlphilipp",-0.0222222222222222,-0.0859965281722644,0.555555555555556,0.292853041883927
"1816","carlstr",0.104761904761905,0.181256756830684,0.00952380952380952,0.0957085565836367
"1817","carlygee22",0.0065359477124183,0.170330960157066,-0.320261437908497,-0.0379541813393461
"1818","Carmen_Jones",0.0765790532082607,0.159512058778748,0.0198906631709768,-0.0147084028466465
"1819","Carnesir_",-0.0909090909090909,0.0587029757253907,-0.236363636363636,0.214625420540806
"1820","carolfeatkaka",-0.391812865497076,0.233704292527822,-0.087719298245614,-0.0449973783173604
"1821","Carolihime",0.494736842105263,0.37123140843555,-0.294736842105263,-0.264342843852628
"1822","carolina_crs",-0.142857142857143,0.39283726865065,-0.133333333333333,-0.0424888558866672
"1823","carolinagilmour",-0.0181818181818182,0.112183223131629,-0.127272727272727,0.130980412034255
"1824","carolinelahola",0.175953835769447,0.132320361172331,-0.0821117900257418,-0.079138971993021
"1825","carpet_crawl",0.106719367588933,0.307316497974484,0.312252964426877,0.082569933478041
"1826","CarrieBusst",0.047713811986647,0.314474322437922,-0.13095341202072,0.0748777558083194
"1827","carrygobyebye",0.0890523173019499,0.0801569632654251,-0.1511438412923,0.033071754074546
"1828","cartmenez03",0.310344827586207,0.199849793444827,0.103448275862069,-0.0165289302849105
"1829","cartooned_kid",-0.230769230769231,0.136544102301017,-0.0769230769230769,0.0529240706593089
"1830","casablanca",0.0235692350434637,0.193951086474877,0.0284176640726959,0.168196370274369
"1831","Casablanca88",-0.060660149024328,0.0545819637320997,0.0124777183600713,0.0701003651853438
"1832","casarobina",0.299982706703474,0.194669790284399,-0.0367474320758181,0.260498455801287
"1833","cascaoroots",-0.0158730158730159,0.314273419203141,-0.132275132275132,0.0727429447769544
"1834","Case4",0.130251834512416,0.255012154237671,0.0314477888120731,0.105076418102435
"1835","caseyjerk",0.220532717931655,0.0605273291782473,0.176303396735669,0.129515467811518
"1836","caseykinns",-0.309090909090909,0.170599192030547,0.0545454545454545,0.279492293326642
"1837","caseyzumwalt",0.173153350886604,0.106568406146819,0.0873709568693873,0.0664207517535574
"1838","Cashaloth",0.376811594202899,0.116048107857526,-0.239130434782609,0.105868522058223
"1839","caspr",0.0830769230769231,0.0239403267899508,0.12,0.0350906159797908
"1840","CassandraGemi",0.0220673635307782,0.22724034993411,-0.16144018583043,0.231070594349054
"1841","cassiemusic_",-0.0216450216450216,0.331604846663994,-0.168831168831169,0.198738661271996
"1842","cassiusitsover_",0.0634920634920635,0.225752269352274,0,0.120818378693861
"1843","castensson",0.146198830409357,0.177919314530068,0.157894736842105,0.159388349937653
"1844","castletonroad",0.248181794051358,0.222751284307341,-0.350128965033614,-0.0569582756190877
"1845","castlewashere",0.218623929715603,0.218575325046538,-0.183652969384916,-0.00468806468850441
"1846","casualrhymer",0.283657124384748,0.317479013434154,0.100722031037067,0.075552958807388
"1847","Cat_Schrodinger",0.242424242424242,0.270198962831035,-0.0909090909090909,0.236948486668964
"1848","catastrophe",0.157513964134105,0.0342560963095039,0.213708135122488,0.179403612029648
"1849","catcatface",0.158851144363575,0.140862094612973,0.0974531292499488,0.120415495836953
"1850","cateater",0.0903244604661891,0.245478008332632,-0.116131449170815,0.0944365397115331
"1851","Catfish3476",-0.125462108784847,0.150943403447006,-0.352941176470588,0.0523765361687699
"1852","catherinegee",0.101852336975021,0.26923108784763,-0.262346928572023,0.0446154374147501
"1853","Cathinthechair",0.229667700705286,0.270686393081538,0.333333333333333,-0.0910840469610864
"1854","catjepatatje",0.111111111111111,0.195895403321743,-0.288888888888889,0.0951307998053822
"1855","catkuta",0.152839885210178,0.278145939341311,0.138828960030123,0.0503311699760467
"1856","Catmarco",-0.032967032967033,0.173155484422977,0.340659340659341,0.224238888323297
"1857","cats_on_mars",0.0205128205128205,0.0967679210468239,0.1,0.0932237228042272
"1858","catsinflats",0.107978004152056,0.0642123263142415,-0.0797775632051269,0.045989068564242
"1859","catsup_plate",-0.0715232415449085,0.231438311675703,0.484768637137713,0.118060323667218
"1860","Cattateo",0.26797385620915,0.32673832241444,-0.150326797385621,0.0237422310404956
"1861","CatyCrisis",0.178905366394575,0.249439501070728,0.255322760929252,0.206838597517076
"1862","cauesm",0.0529100529100529,0.179434859889815,0.105820105820106,0.183302916749715
"1863","CaughtInDespair",0.0989010989010989,0.29040404040404,0.120879120879121,0.0454299687858363
"1864","cauldy",-0.0326797385620915,0.219105591159008,0.0457516339869281,0.0386243440307308
"1865","cause_of_chaos",0.0775890900167808,0.324940468473798,0.0997150997150997,0.0211696282637236
"1866","cazesthlm",0.471994883603193,0.185680363458299,-0.450292397660819,-0.063548727549296
"1867","Cazweigun",0.230769230769231,0.247407239674423,-0.128205128205128,-0.0229856384625397
"1868","cbass042886",0.153457871106174,0.287856562563251,0.0691403595093751,0.123199080402454
"1869","cbassohai",0.0735930735930736,0.112975947079414,-0.125541125541126,-0.0136741561864066
"1870","cbeatty",0.163636363636364,0.151446221842508,-0.0909090909090909,-0.0168940906359058
"1871","cbiggins",0.235163652365253,0.13918306234688,0.27383608846329,0.0544629374400836
"1872","cbo",-0.216359592177612,0.16734966851893,0.0897100748053513,0.169365642623392
"1873","cbooth340",0.0994152046783626,0.290437148524629,-0.169590643274854,0.278645396891359
"1874","cbrown3112",-0.112230083056906,0.0353179561470141,-0.166336959782615,0.116271522858518
"1875","cdb7575",-0.228775783935065,0.234211229805808,-0.126785916431788,0.0835783082022919
"1876","CDimaC",0.283333333333333,0.185341788243303,0.0166666666666667,0.0909859687739853
"1877","cdrepoman91",-0.00432900432900433,0.125789104512509,0.0476190476190476,0.102408230067805
"1878","Ceashe",0.111111111111111,0.342898291714723,-0.111111111111111,0.247728472954291
"1879","cebolladelanoch",0.205016504595905,0.286090975924338,0.121883675214844,-0.0562143225050263
"1880","cecc_music",0.454545454545455,0.17802946579904,0.515151515151515,0.131901008263981
"1881","ceciliad",0.0869569217990905,0.0929729829520358,0.103134953761712,0.11920941125124
"1882","ceciltbrown",-0.0197628458498024,0.396238322390378,-0.138339920948617,-0.0012539187417417
"1883","CEEEEEEEEEEEJ",0.333333333333333,0.179201962894379,0.219047619047619,0.170920101644117
"1884","Celainn",0.372549019607843,0.235702390070417,-0.0718954248366013,0.202398772297642
"1885","Celebloth",0.216443731609747,0.327965230481567,0.384615384615385,-0.110720605137982
"1886","Celethon",0.0906432748538012,0.18820589407747,-0.0268927225754269,0.174166078706196
"1887","celiswhite",-0.0529100529100529,0.185539508091941,-0.253968253968254,0.185982569660052
"1888","cellophanefairy",0.12339854457476,-0.0573520546040589,-0.144253528408158,0.0427089768328098
"1889","cellophaneg",-0.0898933149950989,0.272904541041555,0.359573259980396,0.0506822719077174
"1890","cellowiz22",-0.106371207460228,-0.054332776904673,-0.0487534700859376,-0.0878359012404192
"1891","CemreKilic",0.0052770632238442,0.209283068116761,0.0474935690145978,0.207168053269876
"1892","Censoredwashere",-0.292889593064503,0.19657523471386,0.276153044889389,0.0926512438875264
"1893","Central-Park",0.307692307692308,0.241178580006903,0.0769230769230769,0.051693726365781
"1894","centroygol",0.205940997826095,0.270813719770574,-0.403961188043494,-0.0336017023053593
"1895","CesarPaulo",-0.0857142857142857,0.213134478141836,0.276190476190476,0.0461760515177259
"1896","cesarsaojose",-0.333333333333333,0.394491301745704,0.2,0.0494749461671015
"1897","CestLaVieBoy13",-0.0222222222222222,0.371553366665433,0.377777777777778,-0.0367683019096002
"1898","cezzarus",0.248783447768326,0.284786046968611,0.339966521384771,0.209500357132692
"1899","cfrancs126",0.563636363636364,0.320046194038384,-0.0909090909090909,-0.0497091555492421
"1900","cfredrikg",0.340659340659341,0.231931419907012,-0.032967032967033,0.137198868114007
"1901","cgumbs",-0.0476190476190476,0.189067995652031,0.108225108225108,0.115020725186844
"1902","ch3v4li3r",0.312252964426877,0.167043314981294,0.114624505928854,0.248307630377599
"1903","Chacar87",0.137408583724303,0.16737037981769,-0.259549547034795,0.0094363122152407
"1904","Chadapa",0.114285714285714,0.14703724014841,0.0285714285714286,-0.0794001096801416
"1905","Chadkg5",0.233468045614201,0.310852520657247,-0.127393880266742,0.139948774441718
"1906","chafichaddad",0.2,0.206349206349206,-0.309090909090909,-0.0571428571428571
"1907","Chainsawsixsix",-0.0773680937435338,0.071619676346943,0.265897241716283,0.175665992249609
"1908","ChairmanBlao",0.0588235294117647,0.104484806508299,-0.323529411764706,-0.0261872747585191
"1909","chalk_outlines",0.238391235379457,0.0599397617551424,0.0554700196225229,0.108132535025609
"1910","champsmatheus",0.279411764705882,0.4509330514816,0.220588235294118,0.194907813871817
"1911","chanandler33",0.221682666386421,-0.155598063845034,0.246305418719212,0.174671212285328
"1912","chandelier_lake",0.00396828521274908,0.278233281352449,-0.0277779964892436,-0.211584244374486
"1913","chanman243",0.181230722506033,0.243546390876725,0.00431501720252459,0.073141318682885
"1914","chantellauren",-0.0248868937514727,0.161550414312908,0.056561122162438,0.157506158245336
"1915","chaos-girl88",-0.0883991392175728,-0.0661268556005398,-0.0662993544131796,0.039136302294197
"1916","chaosheadphones",0.275132275132275,0.260990310220486,-0.0897100748053513,-0.107357716260909
"1917","ChaosKiller",-0.159577925158447,0.185677675508074,0.122842983820653,-0.11943086665846
"1918","chaotic_day",0.0666666666666667,0.26729869827666,0.371428571428571,0.00189573544877064
"1919","charabiaze",0.265972497737857,0.0515072251749446,0.287250297556886,0.292654688494004
"1920","CharacterZer0",-0.0777251533995961,0.164974760579807,0.111848391477468,0.0922489091589982
"1921","charaibia",0.100238948966717,0.277592838807492,0.0715992492619409,0.134186944220596
"1922","ChargersFan12",-0.0173536200037653,0.135767571427145,0.138828960030123,0.247962090334558
"1923","charlenec08",0.16210030550983,0.153822257271687,0.0485385095594407,0.0520428827687306
"1924","CharlesCollison",0.0727649453338009,0.30827561529119,-0.0398102386453334,-0.1215527641602
"1925","CharlieDeVico",-0.101631196685844,0.0702150369737049,0.023839416506556,0.139302121546226
"1926","charliexedge",0.141226962528601,0.171458448093835,0.0997864006105012,-0.0347576140647643
"1927","charlois",0.0633664608695677,0.185493980348969,0.0633664608695677,0.0943760851060227
"1928","Charlottelauren",0.0588235294117647,0.274546203572781,0.124183006535948,0.095961493556478
"1929","Charlottn",-0.076036866359447,0.186303717406308,-0.248561729592638,0.17269248691087
"1930","charly-manekken",0.081509457176068,0.162349404954883,-0.0498113349409304,0.0629518100845465
"1931","charmingman",0.511111111111111,0.176597361263016,-0.0222222222222222,0.153051046427947
"1932","chaseblood",-0.0129809935136945,0.264662805730564,-0.076851884795911,-0.00245735100907896
"1933","chatdafak",0.290238477311431,0.307442460066124,0.174143086386858,0.00194995217800924
"1934","chate_noire",-0.0544465506480471,0.348773985821682,0.0181488502160157,0.148955556444677
"1935","Chaveleh",-0.0270846841654201,0.340018240370124,0.141796287689552,0.0202825894054564
"1936","Chazuma",-0.0631578947368421,0.198606271777003,0.0210526315789474,0.112659698025552
"1937","chcielibyscie",0.0152002344991543,0.125765629104507,0.116924880762726,0.096365871651505
"1938","ChecoMayor",0.109713431434064,0.390500119477809,0.194108378691036,0.121038662174176
"1939","checudia",0.100806451612903,0.208781812417703,0.129032258064516,0.211238129725956
"1940","Cheesecycle",0.477084298221423,0.302151954325867,0.0909090909090909,-0.0671789258779794
"1941","cheesemongering",0.120559811503652,0.0937896259302167,0.273118279569892,0.118727245432553
"1942","cheesycake",-0.294117647058824,0.0759604848162774,0.0735294117647059,0.118111967720108
"1943","cheezwinkle",0.132630194016152,0.368253968253968,-0.136842105263158,-0.00634920634920635
"1944","CheezyNoodles",0.0476190476190476,0.0120572787523724,-0.0649350649350649,0.10067827758231
"1945","chefcarlitos",0.140825035561878,0.220187503327679,0.157894736842105,0.172195851358601
"1946","chellatrix",0.087719298245614,0.299099849549679,-0.087719298245614,-0.165361006057159
"1947","chema_hi",-0.0946054827065106,0.236975627846902,0.125201298390318,0.0862657022960035
"1948","Chemical_Eye",0.12049067317797,0.316626989614575,0.0986394557823129,-0.254372340546735
"1949","chemicalmachine",-0.032967032967033,0.154869376145405,0.186813186813187,0.229259070675296
"1950","chemicalxworld",0.0733312477249528,0.209220779711586,-0.0758382989292247,0.244530380099296
"1951","chemiczna",-0.00190294960629131,0.184468741239137,0.0567078982674812,-0.023819534120586
"1952","Chemie-Le-Kev",0.179359843379441,0.144076033811236,0.211209096907351,0.0717679346743361
"1953","Chemister84",-0.164835164835165,0.236314824016872,0.120879120879121,0.358504495173476
"1954","Chemriof",-0.182213010039536,0.00515470765679001,-0.121475340026357,0.0902073839938252
"1955","ChenXiaoQing",-0.116131449170815,0.14,-0.167745426580065,0.0666666666666667
"1956","chepants",-0.182596476804656,0.281885856079404,-0.0199430199430199,0.130488716493587
"1957","chepce",-0.0256410256410256,0.41256038647343,-0.307692307692308,0.161352657004831
"1958","Cheriears",0.0457516339869281,0.328149832799195,-0.294117647058824,-0.0655462302346156
"1959","cherieviv",0.0190007790088123,0.165251150784488,0.11259720894111,0.209694472703547
"1960","CherilynSL_",-0.0980392156862745,0.37814477993245,-0.228758169934641,0.0108041365694986
"1961","CherryMika",-0.0721804511278195,0.195927621867655,0.217881353755638,-0.0285067902486427
"1962","cheshirexdeyo",0.163469095454606,0.124393133899866,0.0857142857142857,0.167934948342089
"1963","chess_master",-0.0112852664576802,0.144261120497362,0.23503605040049,0.0960533472772944
"1964","Chester_13",0.198479065379549,0.205909103592235,0.167943824551926,0.00422132000483875
"1965","cheveresto",0.241923434170053,0.415664805945637,0.0345604905957219,-0.155320977783253
"1966","Chexxea",0.166666666666667,0.243621616634511,-0.00757575757575757,0.0855014085323437
"1967","chickensarecool",0.2,0.161386156166346,-0.25,0.14801752162639
"1968","ChievoVerona",-0.0914659120760047,0.108429641266815,0.249897938350513,0.0314385259597968
"1969","chigaii",0.0606060606060606,0.396650200036126,-0.0909090909090909,0.149219652988638
"1970","chiladia",0.0909090909090909,0.163636769178888,-0.0909090909090909,0.145083847503277
"1971","chilichow",-0.00876232201533406,0.0813638162183665,0.172866624251658,0.0807718041439632
"1972","Chillachin",0.0222222222222222,0.101362037358101,-0.422222222222222,0.302573245845077
"1973","chilldude32",0.161764705882353,0.293416985567558,-0.102941176470588,0.18432605503603
"1974","chillingeffects",0.448163041600736,0.336428088050804,-0.180603016764476,0.107256304033626
"1975","chimpape",-0.288888888888889,0.138523205292517,-0.244444444444444,0.323047830017699
"1976","Chinow",0.0912982384023281,0.265409243751008,-0.0627675389016006,-0.0943078531094951
"1977","ChinyPuppy",-0.154561166933797,0.232768361581921,-0.0153846153846154,0.0180790960451977
"1978","chipcrotty",-0.0476190476190476,0.210982227598874,0.485714285714286,0.251102214263077
"1979","chipinazo",0.344501551057929,0.336320998834543,-0.142857142857143,-0.0692974334438374
"1980","Chirsine",0.0338461538461538,0.193713959029916,-0.193846153846154,0.168056481012709
"1981","Chivano",-0.238095238095238,0.303176166000497,-0.0476190476190476,0.114986799248145
"1982","ChizukoChan",-0.26,0.137618708240339,0.246666666666667,0.132396569758005
"1983","chkngrrl",0.112190447265639,0.153142957154617,0.176915705303508,-0.118095315218734
"1984","Chlebo91",0.0217391304347826,0.249187784275504,0.108695652173913,0.0500081241334377
"1985","chloe-rose",0.0349021730452126,0.00562347608476021,0.172395582011201,-0.0300733721054568
"1986","chm1990",0.15733458417547,0.0115426437009727,-0.0481258728066144,0.118229305464561
"1987","chmury",0.0925497553973355,0.166279182179042,-0.0499768679145611,0.105814025023027
"1988","chna",-0.0319552762189168,0.200238740963032,0.0119818279358869,0.218533394392696
"1989","Chnkymnky",-0.102564102564103,0.186827200614593,-0.153846153846154,0.0244828817297202
"1990","chocobada",0.486864495560148,0.223674714029147,0.155555555555556,0.225127147237128
"1991","choeger",0.447619047619048,0.152777828765731,-0.00952380952380952,-0.0710784550942169
"1992","choggman",0.186813186813187,0.224529691529074,0.164835164835165,-0.0356575897151256
"1993","ChonyCholy",0.213333333333333,0.469179647020385,-0.166666666666667,-0.00975609852027266
"1994","choosejoni",0.0829675233584756,0.129808684088059,-0.103576937081717,0.0869922994154552
"1995","chouchter",0.424242424242424,0.0746766966169284,0.212121212121212,0.0154833035636774
"1996","CHR1ST0PHER",-0.0909090909090909,0.0377358598037352,0.0909090909090909,-0.0664151132545739
"1997","Chricky86",-0.0307692307692308,0.292180737768882,-0.10687334289668,0.094414786273721
"1998","Chriissssss",-0.134271811775108,0.0739910379286924,0.23557012352783,0.12204863795277
"1999","chris-crossing",-0.288888888888889,0.142693721858531,0.0666666666666667,0.176694643782652
"2000","chris_baker2007",0.0554456532608717,0.094727028512133,0.102970498913047,0.0335899312476917
"2001","chris_sexxx",0.127013335298733,0.222467591853073,0.0697678884035297,0.0473759341398481
"2002","chris_smith_21",-0.244444444444444,0.308265163639158,0.111111111111111,0.0551005364958881
"2003","chris885",0.277350098112615,0.287499277394312,0.0769230769230769,0.18173405328833
"2004","chrisajb",0.0909090909090909,0.336734797611094,0.127272727272727,-0.0870588235294118
"2005","ChrisBraune",-0.0182002022244692,0.190057992311661,-0.102071766442003,-0.0993854641162377
"2006","chriscaselas",0.147058823529412,0.20665362035225,0.294117647058824,0.231265901511315
"2007","ChrisChovanski",-0.00333890281647089,0.0909393737508328,0.0133333333333333,0.177851792640906
"2008","ChrisFountain",0.0912982384023281,0.39263815226339,0.0513552591013096,0.145942550408283
"2009","ChrisH619",-0.155555555555556,0.353893001935902,-0.333333333333333,0.131445972147621
"2010","chrisherring",-0.0620526826936821,0.138693503074165,0.109785515534976,0.110249825564646
"2011","chrisiwo",0.0295566502463054,0.286340262746365,-0.221674876847291,0.0941435314071021
"2012","chrisjames03",0.0834582668628343,0.0524065912674239,0.164224331568803,0.103584249529049
"2013","chriskiley",0.0447869646554687,0.122549834750661,-0.0447869646554687,0.00586450262472891
"2014","chrisknoy",-0.059920868816489,0.177203186439658,0.0881854295789838,0.093141493646537
"2015","chrislewis122",0.0256410256410256,0.00644122592035953,0.256410256410256,0.226229860874073
"2016","ChrisOnLastFM1",-0.230769230769231,0.197031918663852,0.0256410256410256,-0.132196629188995
"2017","Christiaan86",-0.220588235294118,0.21345707815767,-0.205882352941176,-0.0307729883842865
"2018","christian_bono",-0.0013513525852385,0.318388631215147,-0.0554054559947784,-0.0701754534106856
"2019","christianbuch",0.0234605114359262,0.343553295399342,-0.0994152046783626,0.0829455366581679
"2020","christiansuxx",0.128205128205128,0.20654269803852,-0.230769230769231,0.0269403519180678
"2021","ChristinaEli",-0.2,0.15074871608238,0.333333333333333,0.205636666477072
"2022","christinaneedle",0.116131449170815,0.258946491957998,0.167745426580065,0.253741537345777
"2023","christinejamies",0.00529380698846984,0.26402520393538,-0.148148231095587,0.0247642687673877
"2024","Christjan",0.111111111111111,0.136627282491944,0.111111111111111,0.0758242942832949
"2025","Christoph_Orr",-0.096177631684003,0.0708341691820801,-0.180024797767493,-0.109867140175135
"2026","christophersche",0.4,0.255213938386682,-0.133333333333333,0.0386764216766014
"2027","christophersora",0.334745459539845,0.0594155292971764,-0.0118577075098814,-0.0845342896504542
"2028","christophos",0.232183908045977,0.340149234595978,0.0666666666666667,0.124609125545061
"2029","christtianjr",0.123108034422856,0.151676946397741,0.163471324397563,0.0763755931604913
"2030","christy51030",0.04,0.0250274429741492,0.0646153846153846,0.00922063688521286
"2031","chriswe",0.3720584753663,0.150685249617348,0.548878344847314,0.395891246721942
"2032","Chriztophe_",0.0683625665219349,0.157481737531618,-0.218278520965106,-0.0579492713928646
"2033","Chrizzo",0.120659949980977,0.137512992162724,0.270080187644125,0.219402607074334
"2034","ChrNate",0.163636363636364,-0.0171391006537265,-0.163636363636364,-0.057569799631748
"2035","chromedeus",0.164835164835165,0.170361022131643,0.472527472527473,0.10069666363915
