"","user","fam_AT","pop_AT","ecletic","media_pop","propNov","fam_AT_norm","pop_AT_norm","ecletic_norm","media_norm","propNov_norm","cluster","nome"
"3724","jackbicheno",0.0765559002350953,0.172250775528964,35.4890611192,5.52568058768,0.15625,0.129091513108125,0.727128842967035,1.6793181852499,0.129453824441705,-0.676735323197197,5,"Altamente eclético"
"3725","JacobAttack",-0.0545454545454545,-0.163636363636364,34.1300563919,5.47791783525,0.0894308943089431,-0.641982853653214,-1.17598276824743,1.5487701972847,0.00278384956045551,-1.31463435532494,5,"Altamente eclético"
"3726","jadegola",0.110974190404619,-0.120838562885029,35.1527002027,5.16941413031,0.194630872483221,0.33152314580862,-0.933493604337472,1.64700686211974,-0.815388357177308,-0.310326327505683,5,"Altamente eclético"
"3727","Jaegermeister85",0.092063492063492,-0.146031746031746,33.1973397056,5.48439834497,0.22360248447205,0.220299621285877,-1.07623631097731,1.45917206396552,0.0199705894715,-0.0337443072029553,5,"Altamente eclético"
"3728","Jagan90",0.177858732116954,0.0399274704752345,31.3519463134,5.23185503447,0.181818181818182,0.724905469990463,-0.022605186468592,1.28190086724598,-0.649790954198877,-0.432644680761867,5,"Altamente eclético"
"3729","Jaggelicious",0.1,-0.0333333333333333,25.2433003596,5.26929874815,0.122302158273381,0.266978298570966,-0.437695465666107,0.695095374637643,-0.550487751807901,-1.00082369816529,5,"Altamente eclético"
"3730","Jakelhadley",0.121212121212121,-0.303030303030303,27.2063000535,5.18409730861,0.0789473684210526,0.391737672405657,-1.96577848728791,0.883664005244306,-0.776447598284406,-1.41471697313325,5,"Altamente eclético"
"3731","JakeMiller91",0.164835164835165,-0.0769230769230769,33.4308697944,5.36106217785,0.153846153846154,0.648307185315307,-0.684671718944653,1.4816053069188,-0.307125073910479,-0.699684016075732,5,"Altamente eclético"
"3732","jakko1993",0.132352941176471,-0.191176470588235,27.7401463181,5.01912414824,0.188888888888889,0.45726255362136,-1.33202297105018,0.934946060653141,-1.21396731850519,-0.365143071001973,5,"Altamente eclético"
"3733","jalojik",-0.0446523712754935,0.315583651041664,20.5971410305,4.75771036098,0.301818181818182,-0.583796552447774,1.53924228182875,0.248778492881983,-1.9072539525694,0.712954067734618,5,"Altamente eclético"
"3734","james8000m",0.102564102564103,-0.256410256410256,30.0219968601,5.25324321574,0.0532786885245902,0.282059102001536,-1.70163276185631,1.1541439715296,-0.593068084464826,-1.65976703617446,5,"Altamente eclético"
"3735","james-fm",0.0794435057459187,0.148239943711457,39.5759109404,5.24487609378,0.342465753424658,0.146075003434687,0.59108525124046,2.07190697508699,-0.61525824467502,1.10100246074962,5,"Altamente eclético"
"3736","jamesmcs86",0.044445663820947,-0.133336991462841,21.7346979335,5.41969247421,0.186813186813187,-0.0597652706454905,-1.00430877340729,0.358053877948241,-0.151633654564707,-0.384959085170105,5,"Altamente eclético"
"3737","james_morley",-0.059939118196459,-0.160245397627268,36.3761969692,4.99153366259,0.181034482758621,-0.673705758356858,-1.15676980641394,1.76453775656029,-1.28713910920903,-0.440126386277126,5,"Altamente eclético"
"3738","jamespull",-0.087719298245614,0.0526315789473684,25.0853781777,5.63240796199,0.171171171171171,-0.837095257845815,0.0493753496231626,0.679925138149152,0.412501872034919,-0.534288031365568,5,"Altamente eclético"
"3739","jamie89",0.0226244488649752,0.11877835654112,39.159242363,5.36830803902,0.259574468085106,-0.188107037458684,0.424158084073521,2.03188118022757,-0.287908571391238,0.309667854530826,5,"Altamente eclético"
"3740","jamiecunt",0.221774193548387,0.0806451612903226,32.0151613837,4.906804946,0.111498257839721,0.983194842140399,0.208098228864893,1.34561027993351,-1.51184526319179,-1.1039648216293,5,"Altamente eclético"
"3741","Jamish260",0.091352558871644,-0.101995575439214,32.4459483303,5.66842074487,0.274285714285714,0.216118258235652,-0.826730635421154,1.38699230605202,0.508010151410129,0.450111064832827,5,"Altamente eclético"
"3742","JAM_TURNOVER",0.0994505017516671,-0.0523628821127656,41.6843149278,5.41763191558,0.355932203389831,0.263746417294232,-0.54551547725781,2.27444335545685,-0.157098392181868,1.22956202930622,5,"Altamente eclético"
"3743","Janizdreg",0.1,-0.0833333333333333,38.9940033548,5.04679467129,0.155339805825243,0.266978298570966,-0.720991756191498,2.01600807866983,-1.14058326332891,-0.685424634092953,5,"Altamente eclético"
"3744","Janonahuelkupan",-0.128205128205128,-0.0769230769230769,22.1397396583,5.39187086643,0.175,-1.0752132067495,-0.684671718944653,0.396962780288593,-0.225418396426339,-0.497735518744622,5,"Altamente eclético"
"3745","jansenpeter",0.141272726289533,0.0520478465277227,18.6183111574,5.68557815858,0.140495867768595,0.509724388735224,0.0460679650402619,0.0586891920361555,0.553512746070229,-0.827134607930077,5,"Altamente eclético"
"3746","Janu_89",-0.160871085745236,-0.134783882651414,27.8543299943,4.93299718407,0.207207207207207,-1.26733847171762,-1.01250675153762,0.94591471211324,-1.44238171744506,-0.190264383168425,5,"Altamente eclético"
"3747","japhii",-0.127272727272727,0.0181818181818182,40.4079684084,5.35224927659,0.13,-1.0697292782293,-0.145814439064188,2.15183563621433,-0.330497470274595,-0.927335049430803,5,"Altamente eclético"
"3748","JarmoK",0.0464177834709129,0.119071705425385,45.1425806484,5.19955072481,0.104918032786885,-0.0481662226202397,0.425820177088362,2.60664943436454,-0.735464117595091,-1.16678396817392,5,"Altamente eclético"
"3749","jasonbass",-0.0222222222222222,0.2,35.4951712598,5.65275260716,0.12987012987013,-0.451873331619399,0.884353890119054,1.67990513432042,0.466457215090759,-0.928574874916189,5,"Altamente eclético"
"3750","jasonfarrell",0.142857142857143,-0.120879120879121,32.9163038876,5.61983054017,0.0985915492957746,0.519043155910446,-0.93372340292302,1.43217535096736,0.379145718443367,-1.22718073125559,5,"Altamente eclético"
"3751","Jasperise",0.323809523809524,0.0952380952380952,39.2500616239,5.71484310408,0.225806451612903,1.58331699801047,0.290780709970614,2.0406054116749,0.631125314919124,-0.0127037905505455,5,"Altamente eclético"
"3752","jaykarr",0.174257767391311,0,19.0594139747,5.46283959483,0.2,0.70372634792721,-0.248831271982512,0.10106217582901,-0.0372046401743872,-0.259069112807854,5,"Altamente eclético"
"3753","jaymtee",-0.0666666666666667,0.15,37.9218685982,5.84496303021,0.148148148148148,-0.713273924415896,0.601057599593662,1.91301724097072,0.976211955363335,-0.754080917713742,5,"Altamente eclético"
"3754","Jayzon277",0.0570613990014551,-0.136947357603492,22.9563648805,5.47704285042,0.233333333333333,0.0144343440863492,-1.02476484010898,0.475408997243001,0.000463331985593297,0.0591527617745029,5,"Altamente eclético"
"3755","Jayzon666",0.0369006202308373,0.0441176470588235,31.7849390306,5.30597788403,0.150442477876106,-0.104141545155917,0.00113604318695042,1.32349478292451,-0.453212260254209,-0.732177740505517,5,"Altamente eclético"
"3756","andre1050",0.0857142857142857,0.2,36.1784969602,5.59146299938,0.1171875,0.182956679457807,0.884353890119054,1.74554640364062,0.303913126172258,-1.0496515824734,5,"Altamente eclético"
"3757","jbonlast",-0.230769230769231,-0.252747252747253,30.5600820484,5.46859865527,0.0693069306930693,-1.67844534397219,-1.68087845485812,1.20583322416819,-0.0219312314163066,-1.50675091810105,5,"Altamente eclético"
"3758","jcjaguar",0.261538461538462,0.298461538461538,28.2016328945,5.64233623872,0.178082191780822,1.2170689146967,1.44222966223059,0.979277138251128,0.438832317832536,-0.468310893355157,5,"Altamente eclético"
"3759","jdavies1",-0.133333333333333,0.0333333333333333,33.9706009817,5.81289935687,0.10062893081761,-1.10537481361064,-0.0599670782989183,1.53345267663624,0.891176975385353,-1.20773055024205,5,"Altamente eclético"
"3760","jdconny",-0.0388026846000613,0.145232905217372,43.5678984135,5.2891111017,0.18859649122807,-0.54939154224356,0.574047594223633,2.45538314858851,-0.497944081294042,-0.36793449095445,5,"Altamente eclético"
"3761","jdevl",0.0909090909090909,-0.454545454545455,31.4832668114,5.57625441479,0.0674157303370786,0.213509995498956,-2.82425209494062,1.29451570695044,0.263578955087414,-1.52480555777588,5,"Altamente eclético"
"3762","jdgtrplyr",-0.067879702591413,0.160252081375604,38.7520772247,5.5340575967,0.196551724137931,-0.720408411386669,0.659145132071123,1.99276829967105,0.151670205788207,-0.291988617074994,5,"Altamente eclético"
"3763","jebean",0.0607376700131786,-0.0995670995670996,28.8751400494,5.06166698096,0.0978723404255319,0.0360563810756139,-0.812971071297145,1.04397522368534,-1.10114091554784,-1.23404677110273,5,"Altamente eclético"
"3764","jebz",-0.05,-0.183333333333333,36.337748342,5.17583401989,0.235294117647059,-0.615248702117209,-1.28758433724228,1.76084432502164,-0.798362385882399,0.077871695573465,5,"Altamente eclético"
"3765","jeesushaych",0.103505987310598,-0.170284043640015,25.071483725,5.58758339872,0.157232704402516,0.287598809700831,-1.21364802996012,0.678590416637574,0.293624168916879,-0.667353782083331,5,"Altamente eclético"
"3766","jeffdiogenes",0.0401375516254248,0.0469726927659271,36.0967042963,5.65301041218,0.243312101910828,-0.0851034899847152,0.0173125203490083,1.73768928034446,0.467140931035639,0.154416635057119,5,"Altamente eclético"
"3767","jefflawrence",0.0459770220035711,0.0418919301423934,44.0520734116,5.30773265288,0.2,-0.0507585670692522,-0.0114747037367347,2.50189370926226,-0.448558497335547,-0.259069112807854,5,"Altamente eclético"
"3768","andreeaas",-0.00666666666666667,0.246666666666667,30.0830487486,5.7067100525,0.209677419354839,-0.360383124140625,1.14876376127609,1.16000870551105,0.609555924820504,-0.166682116961363,5,"Altamente eclético"
"3769","jendosina",-0.0778395797563633,-0.112787962504118,27.9736083399,5.72705430286,0.218181818181818,-0.77898756177638,-0.887879499849184,0.957372764990534,0.663510220814142,-0.0854935448538412,5,"Altamente eclético"
"3770","JensMusic43",0,0.050607391137871,44.2212750375,5.40155065544,0.294117647058824,-0.321173035221151,0.037906451668016,2.51814746569001,-0.199746956478451,0.63943970954233,5,"Altamente eclético"
"3771","jeremyszuder",0.176404184999398,0.101867205422188,41.4103511805,5.05474358422,0.208333333333333,0.716350531717922,0.328340756463366,2.24812599594591,-1.11950222109517,-0.179513644162265,5,"Altamente eclético"
"3772","jeromebeeasy",0.0534792529599787,0.0695419272347835,40.2745560131,5.10232557762,0.352112676056338,-0.00663409563497578,0.145188128449505,2.13901984578611,-0.993311631103288,1.19309831486375,5,"Altamente eclético"
"3773","jerrodlarson",0.0222222222222222,-0.422222222222222,23.7108996517,5.54461246997,0.0666666666666667,-0.190472738822903,-2.64111105864137,0.547890714378483,0.179662427005882,-1.53195661113728,5,"Altamente eclético"
"3774","AndreMMJesus",-0.161290322580645,-0.113978494623656,40.2236308375,5.49751560309,0.17032967032967,-1.26980421875682,-0.894624966513513,2.13412789870322,0.054758424594831,-0.542321550622919,5,"Altamente eclético"
"3775","jesabunny",0.134339660901297,0.0860377603525162,36.587003527,5.44271562726,0.238532110091743,0.468947472181635,0.238652295077096,1.78478814378693,-0.0905747316560058,0.108783696342393,5,"Altamente eclético"
"3776","jeshio",0,0.121212121212121,34.7291279404,5.47673479866,0.0545454545454545,-0.321173035221151,0.437947614139647,1.6063178891601,-0.000353641633306622,-1.64767365643996,5,"Altamente eclético"
"3777","jesisrad",0.172397599792027,0.164649393059801,42.0864235537,5.7168359361,0.212962962962963,0.692785747381252,0.684059973839463,2.31307050001358,0.636410437092222,-0.135316161581382,5,"Altamente eclético"
"3778","Jesus0The0Jedi",-0.0451128329615676,-0.00902256659231352,24.8129283046,5.62389432976,0.212290502793296,-0.586504763996021,-0.299952464914927,0.653753203614941,0.389923156909511,-0.141735907654583,5,"Altamente eclético"
"3779","jesusjonesjames",0.0505107831912323,-0.0226429866080509,31.2443438471,5.62265691803,0.269090909090909,-0.0240931901730735,-0.377124754232051,1.27156441646448,0.386641459252187,0.400518045417395,5,"Altamente eclético"
"3780","AaronArnold",0.123993434989063,0.080531818601144,39.1053145947,5.14834137072,0.301639344262295,0.408096006481685,0.207456037596844,2.02670079968467,-0.871274707777725,0.711246767066218,5,"Altamente eclético"
"3781","JesusXcore",-0.04,0.12,36.0623267808,5.13505607668,0.130653266331658,-0.556433568737998,0.431079825278427,1.73438692576864,-0.906508185262156,-0.921098540330948,5,"Altamente eclético"
"3782","JewelsWC",0.0906923823984585,0.0047732832841294,31.9676935005,5.86677846329,0.120689655172414,0.21223542150323,-0.221786203022098,1.34105044543092,1.03406792512381,-1.01621771095208,5,"Altamente eclético"
"3783","jferra87",0.337690816752985,0.0259762166733066,27.1838862148,5.72959533634,0.147727272727273,1.66496000760502,-0.101651955473881,0.881510899014371,0.670249209475982,-0.758098870675641,5,"Altamente eclético"
"3784","jfilsell",-0.142857142857143,0.0857142857142857,40.5910852148,5.47248668862,0.217948717948718,-1.16138922635275,0.236819511775301,2.16942610529653,-0.0116199101099444,-0.0877188726481233,5,"Altamente eclético"
"3785","jfrank0614",-0.0588235294117647,-0.0196078431372549,24.0504317568,5.47057232578,0.0743801652892562,-0.667144408040043,-0.359927856502274,0.58050666653816,-0.0166969268336308,-1.45831849139921,5,"Altamente eclético"
"3786","jhavenhill",0.118233738193885,0.300570105529032,32.5413323931,5.57797398044,0.351851851851852,0.374220272958464,1.45417664680149,1.3961550390671,0.268139356793983,1.1906083158451,5,"Altamente eclético"
"3787","jiahw",0.171572810891555,0.201850365754771,45.855477616,5.68678493424,0.201086956521739,0.687934740462157,0.89483792520789,2.67513136299739,0.556713194845947,-0.248692312549734,5,"Altamente eclético"
"3788","jimmy80",0,-0.235294117647059,37.5081972469,5.4259803342,0.10625,-0.321173035221151,-1.58199028621965,1.87327936404784,-0.134957834464986,-1.15406813507073,5,"Altamente eclético"
"3789","andrewfawcett",0.102941176470588,-0.0588235294117647,39.0009137705,5.55477488564,0.08,0.28427686721191,-0.582121025541796,2.01667190334058,0.206613824740724,-1.40466786130434,5,"Altamente eclético"
"3790","jinjaben",0.15706489279598,-0.00464689031940769,44.2226417372,5.47026669284,0.152597402597403,0.602606226677564,-0.275160207781843,2.51827875286834,-0.017507485582091,-0.711605414973673,5,"Altamente eclético"
"3791","Jipylongui",0.0774648366211295,-0.086360320252264,29.8801487919,5.50618712133,0.214689265536723,0.134437434585907,-0.738142439503537,1.14051783798623,0.0777558638494659,-0.118835744347832,5,"Altamente eclético"
"3792","jixxx",0.0512820512820513,0.102564102564103,28.5888518678,4.7372278398,0.0896551724137931,-0.0195569666098085,0.332289323967011,1.01647396093378,-1.96157495191252,-1.31249324935635,5,"Altamente eclético"
"3793","jjariyas",-0.140763068615557,0.328447160102967,39.4020906269,5.51784339128,0.125,-1.14907290077026,1.61212596983289,2.05520954075209,0.108669061826058,-0.975068330618157,5,"Altamente eclético"
"3794","JKanga",0.230769230769231,0.153846153846154,37.7589299821,4.78529248049,0.154761904761905,1.03609927352989,0.62284962194177,1.89736511845312,-1.83410434942156,-0.690941656883909,5,"Altamente eclético"
"3795","jkgerhat",0.176470588235294,0.176470588235294,30.6040374885,5.5879606669,0.0982658959537572,0.716741083235526,0.751037988695339,1.21005564823332,0.294624709054388,-1.23028963176441,5,"Altamente eclético"
"3796","jlafontaine",0.183190080610632,-0.00215517741894861,37.1067134073,4.98937630379,0.130801687763713,0.756261867265136,-0.261042347346757,1.83471223737974,-1.29286056727212,-0.919681611940848,5,"Altamente eclético"
"3797","jlduncan321",0.179487179487179,-0.102564102564103,22.28463102,5.61955719211,0.173333333333333,0.734483204918544,-0.829951867932036,0.410881257070534,0.378420781329562,-0.513646612473739,5,"Altamente eclético"
"3798","j-l-x",0.143471410336853,0.177229389239642,42.299679262,5.34949466451,0.112676056338028,0.522655978285412,0.755337298890914,2.33355615623051,-0.337802883493664,-1.09272078424896,5,"Altamente eclético"
"3799","jmedran",0.0531400966183575,-0.076328502415459,45.3137829958,5.30094111215,0.19327731092437,-0.0086288481818614,-0.681302903895671,2.62309538303492,-0.466570112033316,-0.323248314404296,5,"Altamente eclético"
"3800","jmodig",0.0798979686802452,-0.0541244303962951,26.7867089115,5.59624171995,0.235632183908046,0.148747933244519,-0.555496279143915,0.843357464541577,0.316586608829137,0.0810990979525963,5,"Altamente eclético"
"3801","JMProudhon",0.0586422546219816,-0.0709879924371356,25.4207712218,5.28649695776,0.1875,0.0237321675038035,-0.651043970568214,0.712143486036555,-0.50487696372583,-0.378402315776238,5,"Altamente eclético"
"3802","jnance34",0.0219877060296001,0.112992000121471,38.9177453095,5.34686149371,0.28099173553719,-0.191852048937768,0.391373017886634,2.00868261895649,-0.344786226415178,0.514131144441839,5,"Altamente eclético"
"3803","joaksle",0.16565690369773,0.00404041228531049,38.8899845818,5.54902632018,0.255639097744361,0.653140253395771,-0.225938595730079,2.00601588272454,0.191368249362954,0.272098226720591,5,"Altamente eclético"
"3804","joatum",0.109311740890688,-0.0931174089068826,36.7121034697,5.51891851548,0.277777777777778,0.321745426818814,-0.77642760251563,1.79680542782279,0.111520362232329,0.483448594550979,5,"Altamente eclético"
"3805","joejoejoe23",0.153389630771364,0.0365159986315744,36.0682600403,5.11033499357,0.333791208791209,0.58099012405943,-0.0419343328394065,1.73495688338118,-0.972070130863391,1.01818956511748,5,"Altamente eclético"
"3806","Joenass",0.0206513170782188,-0.0905480825737287,38.0497779288,5.48038296333,0.172248803827751,-0.199712038379968,-0.761869990128996,1.92530439893004,0.00932153208681928,-0.524000242842926,5,"Altamente eclético"
"3807","Joey_Tribbiani",0.0451128329615676,-0.0390977885666919,21.2533653329,5.22454054695,0.176744186046512,-0.0558413064462811,-0.47035644135631,0.311816362148551,-0.669189458332102,-0.481084374144382,5,"Altamente eclético"
"3808","johannana123",0.0370254321554473,0.183187095260904,33.040794066,5.39254764886,0.407142857142857,-0.103407462156592,0.7890932192082,1.44413406014995,-0.22362352471048,1.71845253638251,5,"Altamente eclético"
"3809","johhnn_doe",-0.196153145705439,0.245239979732819,29.0801484137,4.78770397656,0.362745098039216,-1.47485037796289,1.14068025895408,1.06366862793757,-1.8277089025289,1.29460239250601,5,"Altamente eclético"
"3810","johiss",0.236363636363636,0.236363636363636,29.4528754625,5.56346840015,0.154929577464789,1.06900284465112,1.0903875559557,1.09947333509096,0.229669599556578,-0.689340943229069,5,"Altamente eclético"
"3811","johla655",0.20106101540302,0.105821587054221,22.7608903504,5.61226854268,0.176991150442478,0.861370008607685,0.350745989416899,0.456631427091574,0.359090801518003,-0.478726689953198,5,"Altamente eclético"
"3812","johndan",-0.0455235728981916,-0.290339231595133,30.4936184438,5.46689712625,0.222772277227723,-0.588920536411691,-1.89387181808039,1.19944863279838,-0.0264437987885282,-0.0416700103704022,5,"Altamente eclético"
"3813","andss",-0.146198830409357,-0.0760233918128655,17.9934864394,4.83909388562,0.132867132867133,-1.18104340626226,-0.679574169857377,-0.00133238708511808,-1.6914194686375,-0.899963517561132,5,"Altamente eclético"
"3814","johnnnytk",0.0444894059576562,0.0101112286267401,34.0449116302,5.40694588206,0.380952380952381,-0.0595080006850062,-0.19154180073032,1.54059106655586,-0.185438459047622,1.46842106349637,5,"Altamente eclético"
"3815","_johnny",-0.0883991392175728,-0.220997848043932,26.8089052226,5.68354788847,0.172839506172839,-0.841093751590056,-1.50098868328131,0.845489674751111,0.54812833560911,-0.5183610106157,5,"Altamente eclético"
"3816","johnnystoker",0.16361688704067,0.0775027359666333,27.7300527463,5.67966658619,0.174157303370787,0.641141868217692,0.190293480115809,0.933976457337271,0.537834865545075,-0.505780453776198,5,"Altamente eclético"
"3817","johnnyvolume",0.185415366331516,0.0197044334975369,30.5104550025,5.67912442892,0.141463414634146,0.769349914913201,-0.137187413647383,1.20106597732882,0.536397028647521,-0.817897770611017,5,"Altamente eclético"
"3818","JohnusMaximus",-0.219047619047619,0.0857142857142857,40.1838761983,5.05322222434,0.0943396226415094,-1.6095045282896,0.236819511775301,2.13030900973574,-1.12353696800527,-1.2677724133708,5,"Altamente eclético"
"3819","JokkeVeijari",0.0833333333333333,-0.05,22.5895069154,5.61038914763,0.188235294117647,0.16895307627228,-0.532127562507904,0.440168082880649,0.354106521683538,-0.371382715601627,5,"Altamente eclético"
"3820","jonathandyer",-0.153846153846154,-0.102564102564103,41.4207239352,5.20613650203,0.0350404312668464,-1.22602124105518,-0.829951867932036,2.24912241798075,-0.717998201319568,-1.83388140858469,5,"Altamente eclético"
"3821","Jonathan_fenton",0.152532060117178,0.0573520546040589,32.5417633692,5.55692087502,0.310606060606061,0.575946310818625,0.0761212144842792,1.39619643926357,0.212305130350854,0.796848925579057,5,"Altamente eclético"
"3822","jonathanofrose",0.260481816398585,0.119429590017825,22.7724740818,5.459598197,0.183783783783784,1.21085424221306,0.42784792463785,0.457744177324904,-0.0458010413618607,-0.413879754496568,5,"Altamente eclético"
"3823","Jonny_hayes",-0.0645174717615637,-0.245166392693942,28.4101141087,5.28104617727,0.2,-0.70063340591574,-1.63792586421622,0.999304149559929,-0.519332793690054,-0.259069112807854,5,"Altamente eclético"
"3824","jonnytekno",-0.031042131655413,0.0931263949662391,25.410329631,4.66122206379,0.230769230769231,-0.503747746589967,0.278815972896248,0.711140451504951,-2.16314729119775,0.0346741560373986,5,"Altamente eclético"
"3825","jontefisk",0.148359637403783,-0.199714896505093,30.0190361637,5.43164474497,0.204545454545455,0.551406150978348,-1.38040105883362,1.15385956268964,-0.119935442884758,-0.215675220819351,5,"Altamente eclético"
"3826","jordanmichael",0.220192753025272,-0.110096376512636,29.69360048,5.15839568135,0.0901639344262295,0.973893578610569,-0.872629173308845,1.12259773345118,-0.844610011750901,-1.30763627331693,5,"Altamente eclético"
"3827","Jorisz",-0.0223448309870851,-0.0405349699329404,38.2493245567,5.51059023866,0.31701030927835,-0.452594456705286,-0.478499404353718,1.94447314077051,0.0894332218997102,0.857988086112687,5,"Altamente eclético"
"3828","JoseppiTM",0.276068712188473,-0.121082768503716,25.0008846485,5.81446333235,0.148936170212766,1.30252877769807,-0.934877255255461,0.671808565769706,0.895324741682046,-0.746557941955294,5,"Altamente eclético"
"3829","anechristina",0.0353874379471852,0.298962837829668,30.1029173838,5.48040844076,0.247058823529412,-0.113041346939923,1.44506998725927,1.16191731575859,0.00938909991433932,0.190185298367238,5,"Altamente eclético"
"3830","joserico",-0.038961038961039,-0.385281385281385,30.5116482688,5.30835499806,0.178861788617886,-0.550322905529768,-2.43180701715652,1.2011806042403,-0.446907996803074,-0.460868350347885,5,"Altamente eclético"
"3831","joshuago78",0.0270660481902646,0.0544733363747355,46.0530794408,5.5251755005,0.331858407079646,-0.161983711785292,0.0598106105675764,2.69411328419876,0.128114299871858,0.999737771602,5,"Altamente eclético"
"3832","josietj",0.00648148425989611,-0.0027777789685269,38.4411162511,5.42747032702,0.254054054054054,-0.283052099097046,-0.264569961536175,1.96289693232133,-0.131006275070262,0.25696635948786,5,"Altamente eclético"
"3833","joslemmons",-0.0457516339869281,0.137254901960784,34.3089157241,5.67805184874,0.0807174887892377,-0.590261880746956,0.528844819655815,1.56595168714891,0.533552475150362,-1.39781824247925,5,"Altamente eclético"
"3834","Joulopukki",-0.0838328260974606,-0.0400170611583942,34.3573080693,4.59407435444,0.230046948356808,-0.814236920068991,-0.475564971660529,1.57060032682754,-2.34122745249423,0.0277787741396225,5,"Altamente eclético"
"3835","Jozeffy",0.250532192091701,0.255323245964371,42.0582298891,5.56790993973,0.49047619047619,1.15233539414482,1.19781129734966,2.31036217522783,0.241448855952182,2.5140072228384,5,"Altamente eclético"
"3836","JP102",0.0636194217990035,-0.119286415873132,38.80609408,5.64857269004,0.0434782608695652,0.0530054426405212,-0.924699254521062,1.99795723804187,0.455371798743113,-1.75332834997718,5,"Altamente eclético"
"3837","jpjukola",0.0811813645078421,-0.00738012404616746,30.4570864972,5.22456183002,0.168224299065421,0.156296242922363,-0.290646507300442,1.19593932041022,-0.669133014224401,-0.56242080633496,5,"Altamente eclético"
"3838","jpsnuze",-0.058105762278557,-0.0557815317874147,30.485111017,5.21758929255,0.182203389830508,-0.662922851072561,-0.564885292686488,1.19863139689832,-0.687624644234165,-0.428967232288265,5,"Altamente eclético"
"3839","_jscar_",-0.0716216870176404,0.00675676292619249,25.7833303849,4.99024096392,0.32520325203252,-0.742416942699818,-0.210547954523516,0.74697145117181,-1.29056743148375,0.936203294160022,5,"Altamente eclético"
"3840","jsietsema",0.109090930531528,0.012539187417417,23.7539246695,5.59589589688,0.190635451505017,0.320446727746263,-0.177785166351374,0.55202376071241,0.315669463200764,-0.348469238108583,5,"Altamente eclético"
"3841","jslavington",-0.112010796221323,0.236167341430499,32.3059250095,5.67433704367,0.251612903225806,-0.979966027188032,1.08927536342757,1.37354146042107,0.523700566686851,0.233661531706763,5,"Altamente eclético"
"3842","jsschwass",0.107936568369642,0.0253968396163863,31.3072046222,5.64688512095,0.221674876847291,0.313657331294339,-0.104934662894702,1.27760291474663,0.450896254027512,-0.0521465145572573,5,"Altamente eclético"
"3843","jstotz",0.233333333333333,-0.26,36.6636728286,5.3933220243,0.225225225225225,1.05118007696045,-1.72197198271455,1.79215310938382,-0.221569829884638,-0.0182525590698542,5,"Altamente eclético"
"3844","JTbugger",0.199637352376173,0.0980037911664847,33.2281763989,5.67958920592,0.181818181818182,0.85299671552658,0.306450937915292,1.4621342819659,0.537629647956924,-0.432644680761867,5,"Altamente eclético"
"3845","jtimeus",0.163606238007074,0.00333890281647089,36.7101137619,5.28059116198,0.171232876712329,0.641079235784561,-0.229913296335893,1.79661429357233,-0.52053952429963,-0.533698949776189,5,"Altamente eclético"
"3846","juanluisrp",0.023866416420647,-0.023866416420647,41.351590845,5.50983312381,0.159090909090909,-0.180802388714735,-0.384056616784584,2.24248139190768,0.0874253032988662,-0.649614140704383,5,"Altamente eclético"
"3847","Juhkust",0.090248525639428,0.135372788459142,39.0128913015,5.84800705975,0.0904255319148936,0.209624872054866,0.518180904188557,2.01782248254124,0.98428492280663,-1.30513889202007,5,"Altamente eclético"
"3848","juliashim",0.13015215002824,-0.0173536200037653,22.9070013716,5.52109043857,0.224489795918367,0.44431857112906,-0.347155595467591,0.470667066154505,0.117280445754682,-0.0252734498493877,5,"Altamente eclético"
"3849","jum8",0.0794376540064483,0.0372452932871342,39.5157049892,4.80377356302,0.375609756097561,0.146040586350942,-0.0378022034270048,2.06612350308369,-1.7850912976029,1.41741686060164,5,"Altamente eclético"
"3850","Junhui",0.0903541577060916,-0.0683761193451504,41.0146833458,5.51601004391,0.219251336898396,0.21024614846386,-0.636245291402564,2.21011756324144,0.103806903481083,-0.0752832173271346,5,"Altamente eclético"
"3851","Jur-indie",-0.0487479787571193,-0.0365609840678395,26.589191064,5.65926631793,0.262086513994911,-0.607884922477846,-0.45598309527005,0.824383610322857,0.483732006379827,0.333649493284475,5,"Altamente eclético"
"3852","jurvis",-0.0869565217391304,0.0869565217391304,30.576807344,5.76735243148,0.184615384615385,-0.832608977649078,0.243857928931212,1.207439880602,0.770383520202362,-0.40594074723048,5,"Altamente eclético"
"3853","Juss1",-0.0909090909090909,-0.0434782608695652,31.5057478442,4.88274168756,0.173913043478261,-0.855856065941257,-0.495175872439375,1.2966752679442,-1.57566261430913,-0.508112319002742,5,"Altamente eclético"
"3854","justforhard",-0.0455373741939151,0.0272893465084388,25.14558169,4.69872272234,0.291457286432161,-0.58900170891657,-0.0942118592484573,0.685708375868138,-2.06369306724948,0.614042161171878,5,"Altamente eclético"
"3855","just_freelove",0.0938086517915207,0.346038555623974,39.1418122152,5.26464573595,0.406896551724138,0.230563801503081,1.71179751175821,2.0302068146573,-0.56282784756264,1.71610114322057,5,"Altamente eclético"
"3856","justyna_malpa",0.163543678543045,0.0408859196357613,28.6284217792,5.68561345444,0.295180722891566,0.640711291462461,-0.0171746846319037,1.02027510467777,0.553606353022764,0.649588529071888,5,"Altamente eclético"
